pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes
P0364,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.RecursiveToStringStyleTest,testPerson,org.apache.commons.lang3.builder.RecursiveToStringStyleTest.testPerson,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,yes,unordered collections,
P0365,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ReflectionToStringBuilderSummaryTest,testSummary,org.apache.commons.lang3.builder.ReflectionToStringBuilderSummaryTest.testSummary,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0366,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testInheritedReflectionStatics,org.apache.commons.lang3.builder.ToStringBuilderTest.testInheritedReflectionStatics,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0367,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionHierarchy,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionHierarchy,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0368,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionHierarchyArrayList,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionHierarchyArrayList,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0369,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionStatics,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionStatics,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0370,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testSelfInstanceTwoVarsReflectionObjectCycle,org.apache.commons.lang3.builder.ToStringBuilderTest.testSelfInstanceTwoVarsReflectionObjectCycle,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0371,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.builder.ToStringBuilderTest,testSimpleReflectionStatics,org.apache.commons.lang3.builder.ToStringBuilderTest.testSimpleReflectionStatics,7c32e527651a8a235d1b78b2f5d3f53d5e9bb6cb,yes,pr,https://github.com/apache/commons-lang/pull/481,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=182b250,https://zenodo.org/records/18474558/files/commons-lang=.=182b250.zip,1dabf262c90d76958175e98f7ac9d0189fd7fbf2,,,,
P0372,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.EnumUtilsTest,test_getEnumMap,org.apache.commons.lang3.EnumUtilsTest.test_getEnumMap,912ab7154d5280a2632f375b5efd97e1b70149a4,yes,pr,https://github.com/apache/commons-lang/pull/1131,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=9f67b81,https://zenodo.org/records/18474558/files/commons-lang=.=9f67b81.zip,2aded9825f5019933a9b37bf6280d00b8a2b730a,,,,
P0373,idoft,A,developer,apache/commons-lang,https://github.com/apache/commons-lang,.,org.apache.commons.lang3.EnumUtilsTest,test_getEnumMap_keyFunction,org.apache.commons.lang3.EnumUtilsTest.test_getEnumMap_keyFunction,912ab7154d5280a2632f375b5efd97e1b70149a4,yes,pr,https://github.com/apache/commons-lang/pull/1131,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-lang=.=9f67b81,https://zenodo.org/records/18474558/files/commons-lang=.=9f67b81.zip,2aded9825f5019933a9b37bf6280d00b8a2b730a,,,,
P0374,idoft,A,developer,apache/commons-math,https://github.com/apache/commons-math,commons-math-neuralnet,org.apache.commons.math4.neuralnet.NetworkTest,testIterationOrder,org.apache.commons.math4.neuralnet.NetworkTest.testIterationOrder,ec7eb8b32d9dff80f98c506a88c521a0ca3ea6a6,yes,pr,https://github.com/apache/commons-math/pull/213,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/apache/commons-math/commit/50977290cdda79896ccb6304067341486fe104d2
P0375,idoft,A,developer,apache/commons-math,https://github.com/apache/commons-math,commons-math-neuralnet,org.apache.commons.math4.neuralnet.sofm.KohonenUpdateActionTest,testUpdate,org.apache.commons.math4.neuralnet.sofm.KohonenUpdateActionTest.testUpdate,ec7eb8b32d9dff80f98c506a88c521a0ca3ea6a6,yes,pr,https://github.com/apache/commons-math/pull/213,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/apache/commons-math/commit/3e72f1ea31f4b0ed43e6cb48381f86b95c15f36c
P0376,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testAdd,org.apache.curator.framework.imps.TestReconfiguration.testAdd,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0377,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testAddAndRemove,org.apache.curator.framework.imps.TestReconfiguration.testAddAndRemove,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0378,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testAddAndRemoveWithEmptyList,org.apache.curator.framework.imps.TestReconfiguration.testAddAndRemoveWithEmptyList,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0379,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testAddAsync,org.apache.curator.framework.imps.TestReconfiguration.testAddAsync,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0380,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testBasicGetConfig,org.apache.curator.framework.imps.TestReconfiguration.testBasicGetConfig,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0381,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testNewMembersWithEmptyList,org.apache.curator.framework.imps.TestReconfiguration.testNewMembersWithEmptyList,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0382,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.framework.imps.TestReconfiguration,testRemoveWithChroot,org.apache.curator.framework.imps.TestReconfiguration.testRemoveWithChroot,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0383,idoft,A,developer,apache/curator,https://github.com/apache/curator,framework,org.apache.curator.x.discovery.details.TestJsonInstanceSerializerCompatibility,testCompatibilityMode,org.apache.curator.x.discovery.details.TestJsonInstanceSerializerCompatibility.testCompatibilityMode,f5fb6d109257e35de250af7d6c0090b42f2a18a2,yes,pr,https://github.com/apache/curator/pull/491,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0384,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,bigIntAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.bigIntAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0385,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,byteAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.byteAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0386,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,fileAsAttachmentDirectory,org.apache.cxf.attachment.AttachmentUtilTest.fileAsAttachmentDirectory,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0387,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,integerAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.integerAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0388,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,longAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.longAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0389,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,numberStringAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.numberStringAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0390,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,shortAsAttachmentMaxSize,org.apache.cxf.attachment.AttachmentUtilTest.shortAsAttachmentMaxSize,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0391,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.attachment.AttachmentUtilTest,stringAsAttachmentDirectory,org.apache.cxf.attachment.AttachmentUtilTest.stringAsAttachmentDirectory,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/1528,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0392,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,helpers,org.apache.cxf.helpers.FileUtilsTest,testGetFiles,org.apache.cxf.helpers.FileUtilsTest.testGetFiles,649520354501295859b692ddf1b42adb919affbb,yes,pr,https://github.com/apache/cxf/pull/1504,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0393,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.io.CacheAndWriteOutputStreamTest,testDeleteTmpFile,org.apache.cxf.io.CacheAndWriteOutputStreamTest.testDeleteTmpFile,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/942,OD-Brit,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0394,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,core,org.apache.cxf.io.CachedOutputStreamTest,testDeleteTmpFile,org.apache.cxf.io.CachedOutputStreamTest.testDeleteTmpFile,69925893ed0e8a8fdfe1164b4e097a5cf5524027,yes,pr,https://github.com/apache/cxf/pull/942,OD-Brit,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0395,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,jaxrs/utils,org.apache.cxf.jaxrs.utils.JAXBUtilsTest,extendedXmlJavaTypeAdapter,org.apache.cxf.jaxrs.utils.JAXBUtilsTest.extendedXmlJavaTypeAdapter,649520354501295859b692ddf1b42adb919affbb,yes,pr,https://github.com/apache/cxf/pull/1542,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0396,idoft,A,developer,apache/cxf,https://github.com/apache/cxf,jaxrs/utils,org.apache.cxf.jaxrs.utils.JAXBUtilsTest,simpleXmlJavaTypeAdapter,org.apache.cxf.jaxrs.utils.JAXBUtilsTest.simpleXmlJavaTypeAdapter,649520354501295859b692ddf1b42adb919affbb,yes,pr,https://github.com/apache/cxf/pull/1542,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0397,idoft,A,developer,apache/directory-scimple,https://github.com/apache/directory-scimple,scim-spec/scim-spec-schema,org.apache.directory.scim.spec.resources.PhoneNumberBuilderTest,test_adding_params_for_GlobalPhoneNumberBuilder,org.apache.directory.scim.spec.resources.PhoneNumberBuilderTest.test_adding_params_for_GlobalPhoneNumberBuilder,7f4c38e7b295ba8ba06b3490d9ec9f983570879e,yes,pr,https://github.com/apache/directory-scimple/pull/201,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/apache/directory-scimple/pull/200
P0398,idoft,A,developer,apache/directory-scimple,https://github.com/apache/directory-scimple,scim-spec/scim-spec-schema,org.apache.directory.scim.spec.resources.PhoneNumberBuilderTest,test_adding_params_for_LocalPhoneNumberBuilder,org.apache.directory.scim.spec.resources.PhoneNumberBuilderTest.test_adding_params_for_LocalPhoneNumberBuilder,7f4c38e7b295ba8ba06b3490d9ec9f983570879e,yes,pr,https://github.com/apache/directory-scimple/pull/201,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/apache/directory-scimple/pull/200
