pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes,merge_commit_sha,merge_parent_sha,merge_kind,minimal_pair,pr_merged,pr_merged_at,pr_commits,pr_changed_files,pr_touch,pr_files_java_main,pr_files_java_test
P0319,idoft,A,developer,apache/cloudstack,https://github.com/apache/cloudstack,plugins/network-elements/tungsten,org.apache.cloudstack.network.tungsten.service.TungstenApiTest,listTungstenPolicyTest,org.apache.cloudstack.network.tungsten.service.TungstenApiTest.listTungstenPolicyTest,b7835d02d251a50e3cd3a45bc9bae3b14945944f,yes,pr,https://github.com/apache/cloudstack/pull/8232,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,cloudstack=plugins+network-elements+tungsten=df4cd2a,https://zenodo.org/records/18474558/files/cloudstack=plugins+network-elements+tungsten=df4cd2a.zip,96b07d797b73c22b63fac7db3d4f00afa470f36f,,,,,96b07d797b73c22b63fac7db3d4f00afa470f36f,df4cd2aae42f7fea114b091ee2830ff263e7aaf7,squash_or_rebase,yes,true,2023-11-14T09:17:32Z,1,1,test_only,0,1
P0320,idoft,A,developer,apache/cloudstack,https://github.com/apache/cloudstack,utils,org.apache.cloudstack.utils.mailing.SMTPMailSenderTest,setMailRecipientsTest,org.apache.cloudstack.utils.mailing.SMTPMailSenderTest.setMailRecipientsTest,64262d943f012c40deac3cd87c67d44fdc727b52,yes,pr,https://github.com/apache/cloudstack/pull/6875,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,cloudstack=utils=4c5a2ba,https://zenodo.org/records/18474558/files/cloudstack=utils=4c5a2ba.zip,5b09340420eea3de455c09f3f5d6d0093b641c7d,,,,,5b09340420eea3de455c09f3f5d6d0093b641c7d,4c5a2ba3a6eb6399390c2f8963cb26e0e35fc058,squash_or_rebase,no,true,2022-11-09T13:04:31Z,2,2,test_only,0,2
P0321,idoft,A,developer,apache/cloudstack,https://github.com/apache/cloudstack,utils,org.apache.cloudstack.utils.reflectiontostringbuilderutils.ReflectionToStringBuilderUtilsTest,validateGetNonSelectedFieldsObjectIsACollectionAndValidSelectedFieldsMustReturnNonSelectedFields,org.apache.cloudstack.utils.reflectiontostringbuilderutils.ReflectionToStringBuilderUtilsTest.validateGetNonSelectedFieldsObjectIsACollectionAndValidSelectedFieldsMustReturnNonSelectedFields,64262d943f012c40deac3cd87c67d44fdc727b52,yes,pr,https://github.com/apache/cloudstack/pull/6875,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,cloudstack=utils=4c5a2ba,https://zenodo.org/records/18474558/files/cloudstack=utils=4c5a2ba.zip,5b09340420eea3de455c09f3f5d6d0093b641c7d,,,,,5b09340420eea3de455c09f3f5d6d0093b641c7d,4c5a2ba3a6eb6399390c2f8963cb26e0e35fc058,squash_or_rebase,no,true,2022-11-09T13:04:31Z,2,2,test_only,0,2
P0322,idoft,A,developer,apache/cloudstack,https://github.com/apache/cloudstack,utils,org.apache.cloudstack.utils.reflectiontostringbuilderutils.ReflectionToStringBuilderUtilsTest,validateGetNonSelectedFieldsObjectIsNotACollectionAndValidSelectedFieldsMustReturnNonSelectedFields,org.apache.cloudstack.utils.reflectiontostringbuilderutils.ReflectionToStringBuilderUtilsTest.validateGetNonSelectedFieldsObjectIsNotACollectionAndValidSelectedFieldsMustReturnNonSelectedFields,64262d943f012c40deac3cd87c67d44fdc727b52,yes,pr,https://github.com/apache/cloudstack/pull/6875,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,cloudstack=utils=4c5a2ba,https://zenodo.org/records/18474558/files/cloudstack=utils=4c5a2ba.zip,5b09340420eea3de455c09f3f5d6d0093b641c7d,,,,,5b09340420eea3de455c09f3f5d6d0093b641c7d,4c5a2ba3a6eb6399390c2f8963cb26e0e35fc058,squash_or_rebase,no,true,2022-11-09T13:04:31Z,2,2,test_only,0,2
P0323,idoft,A,developer,apache/cloudstack,https://github.com/apache/cloudstack,api,rg.apache.cloudstack.api.command.test.ResetVMUserDataCmdTest,testUserdataDetails,rg.apache.cloudstack.api.command.test.ResetVMUserDataCmdTest.testUserdataDetails,47a5acd8529104a9b40b5bcf3317e789ac66966f,yes,pr,https://github.com/apache/cloudstack/pull/6967,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,8aaa5edaa14da960943eaacd31acfd32782dd755,ed1ac1c16106914008c12264264a1255019bc974,squash_or_rebase,yes,true,2022-12-12T07:14:14Z,1,1,test_only,0,1
P0324,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.CollectionBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.CollectionBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-collections=.=917cdf1,https://zenodo.org/records/18474558/files/commons-collections=.=917cdf1.zip,28c74518bc13bf6ddaad6fb24911cf3deb361521,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0325,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.HashBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.HashBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0326,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.PredicatedBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.PredicatedBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0327,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.SynchronizedBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.SynchronizedBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/336,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,,,unmerged,no,false,,8,3,test_only,0,3
P0328,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.TransformedBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.TransformedBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0329,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bag.UnmodifiableBagTest,testCollectionToArray2,org.apache.commons.collections4.bag.UnmodifiableBagTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0330,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bidimap.DualHashBidiMapTest,testBidiKeySetValuesOrder,org.apache.commons.collections4.bidimap.DualHashBidiMapTest.testBidiKeySetValuesOrder,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/353,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-collections=.=9582007,https://zenodo.org/records/18474558/files/commons-collections=.=9582007.zip,14d7d98e7e3c993ac2e0f8b32ccc3789eb7ecc14,,,,,14d7d98e7e3c993ac2e0f8b32ccc3789eb7ecc14,9582007123799dab2f1ddb38aa8654c26867da3f,squash_or_rebase,yes,true,2022-11-05T07:50:37Z,1,1,test_only,0,1
P0331,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bidimap.DualHashBidiMapTest,testCollectionToArray2,org.apache.commons.collections4.bidimap.DualHashBidiMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0332,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest,testBidiKeySetValuesOrder,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testBidiKeySetValuesOrder,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/353,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-836,14d7d98e7e3c993ac2e0f8b32ccc3789eb7ecc14,9582007123799dab2f1ddb38aa8654c26867da3f,squash_or_rebase,yes,true,2022-11-05T07:50:37Z,1,1,test_only,0,1
P0333,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest,testCollectionToArray2,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0334,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.CollectionUtilsTest,get,org.apache.commons.collections4.CollectionUtilsTest.get,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/360,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-collections=.=d4a5f9f,https://zenodo.org/records/18474558/files/commons-collections=.=d4a5f9f.zip,37cd2d8dc1ed51a562ccc46f8520b8a9f08226ac,,,,,37cd2d8dc1ed51a562ccc46f8520b8a9f08226ac,d4a5f9f5f56d104bf1642a37f731663e8ed0f58e,squash_or_rebase,no,true,2022-11-15T18:35:41Z,2,1,test_only,0,1
P0335,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.CollectionUtilsTest,getFromMap,org.apache.commons.collections4.CollectionUtilsTest.getFromMap,81e3a7ec0492148724da4512fcefcb47ba82894a,yes,pr,https://github.com/apache/commons-collections/pull/200,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,commons-collections=.=242918e,https://zenodo.org/records/18474558/files/commons-collections=.=242918e.zip,2f18447ed598383bac5475ec3936c33ea36a3abb,,,,,2f18447ed598383bac5475ec3936c33ea36a3abb,242918e1595db4914640e7e3d76acbb59b388a3c,squash_or_rebase,no,true,2020-12-05T15:17:06Z,2,1,test_only,0,1
P0336,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.map.Flat3MapTest,testEntrySet,org.apache.commons.collections4.map.Flat3MapTest.testEntrySet,81e3a7ec0492148724da4512fcefcb47ba82894a,yes,pr,https://github.com/apache/commons-collections/pull/189,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,,,unmerged,no,false,,1,1,test_only,0,1
P0337,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.map.PassiveExpiringMapTest,testCollectionToArray2,org.apache.commons.collections4.map.PassiveExpiringMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0338,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest,testCollectionToArray2,org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0339,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.HashSetValuedHashMapTest,testCollectionToArray2,org.apache.commons.collections4.multimap.HashSetValuedHashMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0340,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest,testCollectionToArray2,org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0341,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest,testCollectionToArray2,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0342,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest,testRemoveException,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest.testRemoveException,81e3a7ec0492148724da4512fcefcb47ba82894a,yes,pr,https://github.com/apache/commons-collections/pull/190,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,,,unmerged,no,false,,2,1,test_only,0,1
P0343,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest,testRemoveMappingException,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest.testRemoveMappingException,81e3a7ec0492148724da4512fcefcb47ba82894a,yes,pr,https://github.com/apache/commons-collections/pull/190,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,,,unmerged,no,false,,2,1,test_only,0,1
P0344,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multiset.HashMultiSetTest,testCollectionToArray2,org.apache.commons.collections4.multiset.HashMultiSetTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
P0345,idoft,A,developer,apache/commons-collections,https://github.com/apache/commons-collections,.,org.apache.commons.collections4.multiset.PredicatedMultiSetTest,testCollectionToArray2,org.apache.commons.collections4.multiset.PredicatedMultiSetTest.testCollectionToArray2,371313a2e4d1da5e0776419ce94bb8b644158a20,yes,pr,https://github.com/apache/commons-collections/pull/341,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://issues.apache.org/jira/browse/COLLECTIONS-804,28c74518bc13bf6ddaad6fb24911cf3deb361521,917cdf1bf8ff40392099ce80272a0ac02064c629,squash_or_rebase,no,true,2022-10-03T10:12:38Z,16,25,test_only,0,25
